DateTime,Level,Location,Message,Details
01/06/2022 05:07:27,INFO,SpotifyTools.Program,SpotifyTool Version,1.0.0.1
01/06/2022 05:07:28,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Playlists found,20
01/06/2022 05:07:28,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Creating playlist,TestPlaylist
01/06/2022 05:07:28,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Playlists created,TestPlaylist [ID: 6bNfEkGL5gTourWQwq1rzL]
01/06/2022 05:07:28,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Bread - Aubrey"
01/06/2022 05:07:29,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"The Dead Daisies - Resurrected"
01/06/2022 05:07:29,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Earth, Wind & Fire - Boogie Wonderland"
01/06/2022 05:07:29,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Elton John - Blue Eyes"
01/06/2022 05:07:29,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Genesis - Abacab"
01/06/2022 05:07:29,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Joe Bonamassa - Blue And Evil"
01/06/2022 05:07:29,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Kylie Minogue - Can't Get You Out Of My Head"
01/06/2022 05:07:30,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Lenny Kravitz - Are You Gonna Go My Way"
01/06/2022 05:07:30,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Mason Williams - Classical Gas"
01/06/2022 05:07:30,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Patrick Hernandez - Born To Be Alive"
01/06/2022 05:07:30,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Paul Simon - American Tune"
01/06/2022 05:07:31,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Red Rider - Lunatic Fringe"
01/06/2022 05:07:31,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Supertramp - Breakfast In America"
01/06/2022 05:07:31,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Toto - Africa"
01/06/2022 05:07:31,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Aaron Copland - Fanfare For The Common Man"
01/06/2022 05:07:32,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Ace Of Base - Beautiful Life"
01/06/2022 05:07:32,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Adele - Rolling In The Deep"
01/06/2022 05:07:32,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Aerosmith - I Don't Want To Miss A Thing"
01/06/2022 05:07:32,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Al Green - Let's Stay Together"
01/06/2022 05:07:33,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Al Stewart - Year Of The Cat"
01/06/2022 05:07:33,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Prime Time (Eric Woolfson)"
01/06/2022 05:07:33,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Don't Answer Me (Eric Woolfson)"
01/06/2022 05:07:34,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Alan Parsons Project - Sirius"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Eye In The Sky (Eric Woolfson)"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Silence And I (Eric Woolfson)"
01/06/2022 05:07:34,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Alan Parsons Project - Mammagamma"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Old And Wise (Colin Blunstone)"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - La Sagrada Familia (John Miles)"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Standing On Higher Ground (Geoff Barradale)"
01/06/2022 05:07:34,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Time (Eric Woolfson)"
01/06/2022 05:07:35,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Alan Parsons Project - Sooner Or Later (Eric Woolfson)"
01/06/2022 05:07:35,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Alannah Myles - Black Velvet"
01/06/2022 05:07:35,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"The Alarm - Black Sun"
01/06/2022 05:07:36,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"The Alarm - Sixty Eight Guns"
01/06/2022 05:07:36,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"The Alarm - The Deceiver"
01/06/2022 05:07:36,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"The Alarm - Strength"
01/06/2022 05:07:36,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"The Allman Brothers Band - Ramblin' Man"
01/06/2022 05:07:36,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"The Allman Brothers Band - Jessica"
01/06/2022 05:07:37,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"Alphaville - Forever Young"
01/06/2022 05:07:37,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"America - You Can Do Magic"
01/06/2022 05:07:37,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"America - Survival"
01/06/2022 05:07:37,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"America - Sister Golden Hair"
01/06/2022 05:07:38,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"American Breed - Bend Me, Shape Me"
01/06/2022 05:07:38,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Song not found,"Andrea Bocelli - Nessun Dorma (Live) [Puccini]"
01/06/2022 05:07:38,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,Song added,"The Animals - House Of The Rising Sun"
01/06/2022 05:07:38,INFO,SpotifyTools.Program,Donzo. This was fun.
DateTime,Level,Location,Message,Details
01/06/2022 05:11:59,INFO,SpotifyTools.Program,SpotifyTool Version,1.0.0.1
DateTime,Level,Location,Message,Details
01/06/2022 05:12:57,INFO,SpotifyTools.Program,SpotifyTool Version,1.0.0.1
01/06/2022 05:12:58,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Playlists found,20
01/06/2022 05:12:59,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Creating playlist,!Tonight
01/06/2022 05:12:59,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,Playlists created,!Tonight [ID: 23cE6rafDzM3JIo3uBnFLc]
01/06/2022 05:12:59,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[1/726] Song added,"Ace Of Base - Beautiful Life"
01/06/2022 05:13:00,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[2/726] Song added,"Adele - Rolling In The Deep"
01/06/2022 05:13:00,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[3/726] Song added,"Aerosmith - I Don't Want To Miss A Thing"
01/06/2022 05:13:00,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[4/726] Song added,"Al Green - Let's Stay Together"
01/06/2022 05:13:00,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[5/726] Song added,"Al Stewart - Year Of The Cat"
01/06/2022 05:13:00,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[6/726] Song not found,"Alan Parsons Project - Prime Time (Eric Woolfson)"
01/06/2022 05:13:00,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[7/726] Song not found,"Alan Parsons Project - Don't Answer Me (Eric Woolfson)"
01/06/2022 05:13:01,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[8/726] Song added,"Alan Parsons Project - Sirius"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[9/726] Song not found,"Alan Parsons Project - Eye In The Sky (Eric Woolfson)"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[10/726] Song not found,"Alan Parsons Project - Silence And I (Eric Woolfson)"
01/06/2022 05:13:01,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[11/726] Song added,"Alan Parsons Project - Mammagamma"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[12/726] Song not found,"Alan Parsons Project - Old And Wise (Colin Blunstone)"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[13/726] Song not found,"Alan Parsons Project - La Sagrada Familia (John Miles)"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[14/726] Song not found,"Alan Parsons Project - Standing On Higher Ground (Geoff Barradale)"
01/06/2022 05:13:01,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[15/726] Song not found,"Alan Parsons Project - Time (Eric Woolfson)"
01/06/2022 05:13:02,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[16/726] Song not found,"Alan Parsons Project - Sooner Or Later (Eric Woolfson)"
01/06/2022 05:13:02,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[17/726] Song added,"Alannah Myles - Black Velvet"
01/06/2022 05:13:02,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[18/726] Song not found,"The Alarm - Black Sun"
01/06/2022 05:13:02,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[19/726] Song added,"The Alarm - Sixty Eight Guns"
01/06/2022 05:13:02,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[20/726] Song added,"The Alarm - The Deceiver"
01/06/2022 05:13:02,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[21/726] Song added,"The Alarm - Strength"
01/06/2022 05:13:03,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[22/726] Song not found,"The Allman Brothers Band - Ramblin' Man"
01/06/2022 05:13:03,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[23/726] Song not found,"The Allman Brothers Band - Jessica"
01/06/2022 05:13:03,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[24/726] Song added,"Alphaville - Forever Young"
01/06/2022 05:13:03,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[25/726] Song added,"America - You Can Do Magic"
01/06/2022 05:13:04,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[26/726] Song added,"America - Survival"
01/06/2022 05:13:04,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[27/726] Song added,"America - Sister Golden Hair"
01/06/2022 05:13:04,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[28/726] Song added,"American Breed - Bend Me, Shape Me"
01/06/2022 05:13:04,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[29/726] Song not found,"Andrea Bocelli - Nessun Dorma (Live) [Puccini]"
01/06/2022 05:13:04,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[30/726] Song added,"The Animals - House Of The Rising Sun"
01/06/2022 05:13:05,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[31/726] Song not found,"The Animals - I'm Crying"
01/06/2022 05:13:05,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[32/726] Song not found,"The Animals - Don't Let Me Be Misunderstood"
01/06/2022 05:13:05,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[33/726] Song not found,"The Animals - Monterey"
01/06/2022 05:13:05,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[34/726] Song added,"Anything Box - All These Days Undone"
01/06/2022 05:13:05,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[35/726] Song added,"April Wine - Sign Of The Gypsy Queen"
01/06/2022 05:13:05,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[36/726] Song not found,"Aretha Franklin - (You Make Me Feel) Like A Natural Woman"
01/06/2022 05:13:06,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[37/726] Song added,"Aretha Franklin - I Say A Little Prayer"
01/06/2022 05:13:06,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[38/726] Song not found,"Arlo Guthrie - Coming Into Los Angeles (Live)"
01/06/2022 05:13:06,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[39/726] Song not found,"Armand Van Helden - Barbra Streisand (ft. Duck Sauce)"
01/06/2022 05:13:06,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[40/726] Song added,"Art Garfunkel - A Heart In New York"
01/06/2022 05:13:07,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[41/726] Song not found,"Asia - Who Will Stop The Rain ?"
01/06/2022 05:13:07,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[42/726] Song added,"Asia - Heat Of The Moment"
01/06/2022 05:13:07,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[43/726] Song added,"Asia - Only Time Will Tell"
01/06/2022 05:13:07,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[44/726] Song added,"Asia - Here Comes The Feeling"
01/06/2022 05:13:07,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[45/726] Song not found,"Avicii - Peace Of Mind"
01/06/2022 05:13:08,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[46/726] Song added,"Avicii - Heart Upon My Sleeve (with Imagine Dragons)"
01/06/2022 05:13:08,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[47/726] Song not found,"Avicii - Levels"
01/06/2022 05:13:08,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[48/726] Song added,"The B-52's - Rock Lobster"
01/06/2022 05:13:08,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[49/726] Song added,"The B-52's - Love Shack"
01/06/2022 05:13:08,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[50/726] Song added,"Bad English - Heaven Is A 4 Letter Word"
01/06/2022 05:13:09,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[51/726] Song added,"Bad English - Forget Me Not"
01/06/2022 05:13:09,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[52/726] Song added,"The Band - The Weight"
01/06/2022 05:13:09,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[53/726] Song added,"The Band - It Makes No Difference"
01/06/2022 05:13:09,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[54/726] Song not found,"Band Aid - Do They Know It's Christmas"
01/06/2022 05:13:10,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[55/726] Song added,"The Bangles - Eternal Flame"
01/06/2022 05:13:10,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[56/726] Song added,"The Bangles - Be With You"
01/06/2022 05:13:10,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[57/726] Song not found,"The Bangles - A Hazy Shade Of Winter [Simon & Garfunkel]"
01/06/2022 05:13:10,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[58/726] Song not found,"Barbara Streisand - The Way We Were"
01/06/2022 05:13:10,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[59/726] Song not found,"Barbara Streisand - Woman In Love"
01/06/2022 05:13:11,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[60/726] Song added,"Barry Manilow - Could It Be Magic"
01/06/2022 05:13:11,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[61/726] Song added,"The Beach Boys - Good Vibrations"
01/06/2022 05:13:11,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[62/726] Song added,"The Beach Boys - California Girls"
01/06/2022 05:13:11,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[63/726] Song added,"The Beach Boys - I Get Around"
01/06/2022 05:13:12,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[64/726] Song added,"The Beach Boys - Fun, Fun, Fun"
01/06/2022 05:13:12,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[65/726] Song added,"The Beach Boys - In My Room"
01/06/2022 05:13:12,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[66/726] Song not found,"The Beach Boys - Barbara Ann (Single Version)"
01/06/2022 05:13:12,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[67/726] Song added,"The Beach Boys - Kokomo"
01/06/2022 05:13:12,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[68/726] Song not found,"The Beach Boys - Darlin'"
01/06/2022 05:13:13,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[69/726] Song added,"The Beach Boys - 409"
01/06/2022 05:13:13,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[70/726] Song not found,"The Beatles - If I Fell"
01/06/2022 05:13:13,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[71/726] Song not found,"The Beatles - I'll Be Back"
01/06/2022 05:13:13,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[72/726] Song not found,"The Beatles - The Night Before"
01/06/2022 05:13:14,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[73/726] Song added,"The Beatles - I Am The Walrus"
01/06/2022 05:13:14,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[74/726] Song not found,"The Beatles - Don't Bother Me"
01/06/2022 05:13:14,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[75/726] Song not found,"The Bee Gees - Stayin' Alive"
01/06/2022 05:13:14,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[76/726] Song not found,"The Bee Gees - How Deep Is Your Love ?"
01/06/2022 05:13:14,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[77/726] Song not found,"The Bee Gees - More Than A Woman"
01/06/2022 05:13:15,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[78/726] Song added,"Benny Goodman - Sing Sing Sing"
01/06/2022 05:13:15,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[79/726] Song not found,"Benny Goodman - Sunny Side Of The Street (with Peggy Lee)"
01/06/2022 05:13:15,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[80/726] Song not found,"Bill Deal & The Rhondells - I've Been Hurt"
01/06/2022 05:13:15,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[81/726] Song added,"Billy Idol - White Wedding"
01/06/2022 05:13:15,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[82/726] Song added,"Billy Idol - Rebel Yell"
01/06/2022 05:13:16,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[83/726] Song added,"Billy Joel - Scenes From An Italian Restaurant"
01/06/2022 05:13:16,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[84/726] Song added,"Billy Joel - New York State Of Mind"
01/06/2022 05:13:16,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[85/726] Song not found,"Billy Joel - Miami 2017 (Seen The Lights Go Out On Broadway)"
01/06/2022 05:13:16,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[86/726] Song added,"The Black Crowes - Twice As Hard"
01/06/2022 05:13:17,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[87/726] Song added,"The Black Crowes - Jealous Again"
01/06/2022 05:13:17,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[88/726] Song added,"The Black Crowes - Could I've Been So Blind"
01/06/2022 05:13:17,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[89/726] Song added,"The Black Crowes - Hard To Handle [Otis Redding]"
01/06/2022 05:13:17,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[90/726] Song added,"The Black Crowes - She Talks To Angels"
01/06/2022 05:13:18,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[91/726] Song added,"The Black Crowes - Remedy"
01/06/2022 05:13:18,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[92/726] Song added,"The Black Crowes - Hotel Illness"
01/06/2022 05:13:18,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[93/726] Song added,"Blackfoot - Highway Song"
01/06/2022 05:13:18,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[94/726] Song added,"Blackmore's Night - Fires At Midnight"
01/06/2022 05:13:18,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[95/726] Song added,"Blackmore's Night - Storm"
01/06/2022 05:13:19,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[96/726] Song added,"Blind Melon - No Rain"
01/06/2022 05:13:19,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[97/726] Song added,"Blind Melon - Walk"
01/06/2022 05:13:19,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[98/726] Song added,"Blondie - Call Me"
01/06/2022 05:13:19,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[99/726] Song not found,"Blue Oyster Cult - Astronomy"
01/06/2022 05:13:19,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[100/726] Song not found,"Blue Oyster Cult - (Don't Fear) The Reaper"
01/06/2022 05:13:20,DEBUG,SpotifyToolsLib.Spotify.SpotifyAdapter,[101/726] Song added,"The Blues Brothers - Gimme Some Lovin' [Spencer Davis Group]"
01/06/2022 05:13:20,INFO,SpotifyToolsLib.Spotify.SpotifyAdapter,[102/726] Song not found,"The Blues Brothers - Shake A Tail Feather (with Ray Charles) [The Five Du-Tones]"
